timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,smooth_accel_x,smooth_accel_y,smooth_accel_z,smooth_gyro_x,smooth_gyro_y,smooth_gyro_z,smooth_mag_x,smooth_mag_y,smooth_mag_z
4.71E+12,0.37516785,3.2574768,9.406204,-0.14428711,-0.123062134,-0.039978027,17.713928,6.6314697,-50.750732,,0.283477051,3.232343717,9.583337254,-0.18295532,-0.130034953,-0.058265461,17.68891573,6.623848137,-50.79011271
4.71E+12,0.48336792,3.2697601,9.094681,-0.104385376,-0.10316467,-0.026062012,18.83545,8.395386,-50.907898,,0.383422485,3.251051908,9.339009127,-0.143670348,-0.116599812,-0.042163737,18.26218287,7.509617068,-50.84900535
4.71E+12,0.53201294,3.322586,8.825867,-0.068878174,-0.08180237,-0.014526367,18.83545,8.395386,-50.907898,,0.457717713,3.286818954,9.082438064,-0.106274261,-0.099201091,-0.028345052,18.54881643,7.952501534,-50.87845168
4.71E+12,0.5418701,3.3621063,8.620697,-0.04069519,-0.060806274,-0.005355835,18.83545,8.395386,-50.907898,,0.499793906,3.324462627,8.851567532,-0.073484725,-0.080003682,-0.016850443,18.69213322,8.173943767,-50.89317484
4.71E+12,0.5208893,3.381134,8.508133,-0.016494751,-0.039993286,0.001739502,18.83545,8.395386,-50.907898,,0.510341603,3.352798314,8.679850266,-0.044989738,-0.059998484,-0.007555471,18.76379161,8.284664884,-50.90053642
4.71E+12,0.48799133,3.3880463,8.464432,0.005065918,-0.02178955,0.007461548,18.739319,8.604431,-50.96283,,0.499166467,3.370422307,8.572141133,-0.01996191,-0.040894017,-4.70E-05,18.7515553,8.444547942,-50.93168321
4.71E+12,0.4699707,3.4145508,8.374649,0.029190063,-0.01222229,0.010696411,18.739319,8.604431,-50.96283,,0.484568583,3.392486553,8.473395066,0.004614076,-0.026558154,0.005324725,18.74543715,8.524489471,-50.9472566
4.71E+12,0.55010986,3.5202637,8.212219,0.061798096,-0.015441895,0.012878418,18.739319,8.604431,-50.96283,,0.517339222,3.456375127,8.342807033,0.033206086,-0.021000024,0.009101571,18.74237808,8.564460235,-50.9550433
4.71E+12,0.69963074,3.658722,8.115845,0.104400635,-0.03337097,0.01689148,18.739319,8.604431,-50.96283,,0.608484981,3.557548563,8.229326017,0.068803361,-0.027185497,0.012996526,18.74084854,8.584445618,-50.95893665
4.71E+12,0.848053,3.756485,8.097458,0.15242004,-0.064575195,0.016799927,17.887878,9.924316,-51.322937,,0.72826899,3.657016782,8.163392008,0.1106117,-0.045880346,0.014898226,18.31436327,9.254380809,-51.14093683
4.71E+12,1.0136719,3.8368835,7.9806366,0.2078247,-0.1025238,0.008010864,17.887878,9.924316,-51.322937,,0.870970445,3.746950141,8.072014304,0.1592182,-0.074202073,0.011454545,18.10112063,9.589348404,-51.23193691
4.71E+12,1.2587891,3.9231262,7.7191772,0.26768494,-0.13256836,-0.007781982,17.887878,9.924316,-51.322937,,1.064879773,3.83503817,7.895595752,0.21345157,-0.103385217,0.001836281,17.99449932,9.756832202,-51.27743696
4.71E+12,1.4982758,3.993744,7.430588,0.32466125,-0.15238953,-0.028839111,17.887878,9.924316,-51.322937,,1.281577786,3.914391085,7.663091876,0.26905641,-0.127887373,-0.013501415,17.94118866,9.840574101,-51.30018698
4.71E+12,1.6164398,4.080551,7.055893,0.37239075,-0.16842651,-0.059936523,17.289734,7.536316,-50.74005,,1.449008793,3.997471043,7.359492438,0.32072358,-0.148156942,-0.036718969,17.61546133,8.688445051,-51.02011849
4.71E+12,1.6086273,4.12442,6.7445984,0.41220093,-0.18292236,-0.10391235,17.289734,7.536316,-50.74005,,1.528818047,4.060945521,7.052045419,0.366462255,-0.165539651,-0.070315659,17.45259766,8.112380525,-50.88008424
4.71E+12,1.4972534,4.1529236,6.3927,0.43980408,-0.19277954,-0.15542603,17.289734,7.536316,-50.74005,,1.513035723,4.106934561,6.72237271,0.403133168,-0.179159595,-0.112870845,17.37116583,7.824348263,-50.81006712
